Latitude,Longitude
19.433895,-102.071013
19.433975,-102.071308
19.434102,-102.071635
19.434251,-102.072182
19.434335,-102.072477
19.434464,-102.072864
19.434532,-102.073051
19.434615,-102.07332
19.434631,-102.073491
19.434605,-102.073701
19.434479,-102.073886
19.434099,-102.074224
19.433816,-102.074441
19.433515,-102.074723
19.433492,-102.074784
19.433487,-102.074827
19.433457,-102.074875
19.433422,-102.074918
19.433391,-102.074942
19.433343,-102.074948
19.433295,-102.074948
19.433224,-102.074934
19.433189,-102.074908
19.433123,-102.074937
19.432976,-102.075037
19.432842,-102.075209
19.432587,-102.075429
19.432152,-102.075826
19.43201,-102.075933
19.431896,-102.075979
19.431686,-102.076003
19.43158,-102.075963
19.431456,-102.075872
19.431363,-102.075788
19.431287,-102.075756
19.431264,-102.075756
19.431236,-102.075783
19.431206,-102.075866
19.431127,-102.076022
19.431021,-102.076271
19.430978,-102.076424
19.430983,-102.076598
19.430973,-102.076824
19.430958,-102.076966
19.430882,-102.077202
19.430815,-102.07737
19.430712,-102.077668
19.430661,-102.077799
19.430621,-102.077933
19.430568,-102.078156
19.430542,-102.078263
19.430444,-102.078647
19.430327,-102.079124
19.430284,-102.079245
19.430181,-102.079567
19.430135,-102.079717
19.430024,-102.08005
19.429968,-102.080189
19.429852,-102.080471
19.429778,-102.080626
19.429728,-102.080763
19.429659,-102.08104
19.429622,-102.081174
19.429596,-102.081316
19.429586,-102.08156
19.429596,-102.082037
19.429609,-102.082168
19.429645,-102.082396
19.429632,-102.082508
19.429591,-102.082798
19.429548,-102.083176
19.429485,-102.083597
19.42947,-102.08369
19.429316,-102.083696
19.428936,-102.083723
19.42861,-102.083728
19.428069,-102.083749
19.427943,-102.083757
19.427308,-102.083798
19.426754,-102.083827
19.426235,-102.083846
19.425742,-102.083878
19.425529,-102.083883
19.425367,-102.083889
19.42537,-102.08383
19.42607,-102.083803
19.42626,-102.08379
19.42708,-102.083752
19.42793,-102.083712
19.428104,-102.083694
19.428736,-102.08367
19.428858,-102.08367
19.429042,-102.08366
19.429275,-102.083643
19.429371,-102.083649
19.429399,-102.083539
19.42945,-102.083212
19.429485,-102.082923
19.429509,-102.082793
19.429544,-102.082524
19.429547,-102.082403
19.429534,-102.08223
19.42952,-102.081986
19.429519,-102.081779
19.429515,-102.081574
19.429519,-102.081337
19.42952,-102.081189
19.429543,-102.081103
19.42963,-102.080831
19.429713,-102.080571
19.429777,-102.080437
19.429878,-102.0802
19.42995,-102.080021
19.430037,-102.079703
19.430095,-102.079524
19.430189,-102.0793
19.430237,-102.079172
19.430323,-102.078821
19.430365,-102.078673
19.43046,-102.078308
19.430491,-102.078215
19.43053,-102.078028
19.430575,-102.077849
19.430604,-102.077755
19.430716,-102.077446
19.430809,-102.077209
19.430857,-102.077025
19.430879,-102.076938
19.430883,-102.076833
19.430888,-102.076762
19.430888,-102.076574
19.430914,-102.076361
19.43097,-102.076181
19.431035,-102.076036
19.431163,-102.075736
19.431212,-102.075644
19.431233,-102.075567
19.431355,-102.075626
19.431439,-102.075677
19.431582,-102.075772
19.431635,-102.075808
19.431713,-102.075832
19.431792,-102.075836
19.431883,-102.075797
19.432118,-102.075624
19.432364,-102.075442
19.432503,-102.075317
19.432613,-102.075214
19.432791,-102.075041
19.433005,-102.074809
19.433062,-102.074781
19.43311,-102.074755
19.433133,-102.074715
19.433158,-102.074659
19.433181,-102.074618
19.433228,-102.074586
19.43329,-102.074571
19.433381,-102.074589
19.433481,-102.074534
19.433591,-102.074471
19.433789,-102.074313
19.43413,-102.074044
19.434307,-102.073905
19.434391,-102.073811
19.43449,-102.0736
19.434511,-102.073482
19.43451,-102.073411
19.434499,-102.073261
19.434463,-102.073127
19.434375,-102.072823
19.434286,-102.072538
19.434203,-102.07227
19.43415,-102.0721
19.434021,-102.071677
19.433922,-102.071398
19.433802,-102.071062
19.433748,-102.070864
19.433658,-102.07063
